change_id,layer_id,feature_id,change_type,field_name,old_value,new_value,reason,source_case_id,confidence,timestamp,reversible,notes
CHG-002083,investment,LY-INV-HOT-NAT-00011,safe_normalization,multiple_fields,"{""alias_ids"": null, ""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق الأندلس\nFID_1 12\nOBJECTID_1 15\nName فندق الأندلس\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 13.172709\ny 32.892006\nROOMS\nBEDS\nوسائل الاتصال:"", ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق الأندلس FID_1 12 OBJECTID_1 15 Name فندق الأندلس FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 13.172709 y 32.892006 ROOMS BEDS وسائل الاتصال:"", ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002084,investment,LY-INV-HOT-MIS-00002,safe_normalization,multiple_fields,"{""alias_ids"": null, ""description_ar"": ""الاسم باللغة الانجليزية:\ndescription: شارع سناء محيدلي، مصراتة\nفندق البركة مصراتة\nرقم الغرفة: 104\nالنوع: غرفة زوجية 🛌\nالافطار✅ خدمة الانترنت✅ تلفاز✅ شرفة✅ خدمة الغرف✅\nللحجز و الاستفسار يرجى التواصل مع الفندق على الأرقام التالية:\n0512662260\n0913587199\nفندق البركة خيارك الأفضل✅\nAl Baraka hotel Misrata\nRoom NO: 104\nType: double room.🛏️\nBreakfast✅ Internet service✅ TV✅ balcony✅ room service✅\nFor reservations and inquiries, please contact the hotel on the following numbers:\nAl Baraka Hotel is your best choice\nيطل فندق البركة على وسط مدينة مصراته، ويقدم أجنحة واسعة وفاخرة على مسافة قصيرة سيراً على الأقدام من الوسط التجاري للمدينة. ويوفر خدمة نقل الى كافة الأماكن بمدينة مصراته\nيضم ALBARAKA HOTEL استوديوهات وأجنحة واسعة ومفتوحة مع غرفة معيشة منفصلة. وتحتوي جميع الأجنحة على تلفزيون فائق التحكم مع انترنت عالي الجودة وكذلك ثلاجة لحفظ المشروبات ومكتب رجال الأعمال بالإضافة الى حمام خاص مع دش مطري بخدمات V.I.P\nيضم الفندق صالات في الهواء الطلق صيفا ومغلقة شتاء ً لتناول المشروبات والأطعمة. وتشمل الأجنحة في فندق ALBARAKA كرسي للجيم العصري والمساج\nيؤمن الفندق حماية security على مدار 24 ساعة شاملة كاميرات مراقبة خارج الفندق وداخله وكذلك أجهزة إنذار للسرقة ومنظومات اطفاء الحرائق ومخارج ومداخل للطوارئ\nيوفر مطعم ALBARAKA في فندق ALBARAKA إمكانية تناول الطعام طوال اليوم، ويضم تراساً في الهواء الطلق يُقدَّم فيه بوفيه الإفطار، بالإضافة إلى الغداء والعشاء من قائمة طعام متنوعة. كما تتوفر خدمة الغرف على مدار 24 ساعة\nيحتوي الفندق على 50 غرفة فردية وزوجية بالإضافة الى 5 اجنحة بكافة الخدمات وكذلك مقهى صيفي وشتوي ومطعم يحتوي على كافة المأكولات وكذك مغسلة مجهزة باحدث التفنيات\nيقع فندق ALBARAKA على مسافة أقل من 1 دقيقة بالسيارة من المركز التجاري والمالي في مصراته. كما يبعُد عن شاطئ البحر مسافة 5 كيلو متر\nx:\nY:\nالعنوان:\nالاتصال: +218 51-2662260\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق البركة\nFID_1 14\nOBJECTID_1 19\nName فندق البركة\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 15.095733\ny 32.375584\nROOMS\nBEDS\nوسائل الاتصال:"", ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""description_ar"": ""الاسم باللغة الانجليزية: description: شارع سناء محيدلي، مصراتة فندق البركة مصراتة رقم الغرفة: 104 النوع: غرفة زوجية 🛌 الافطار✅ خدمة الانترنت✅ تلفاز✅ شرفة✅ خدمة الغرف✅ للحجز و الاستفسار يرجى التواصل مع الفندق على الأرقام التالية: 0512662260 0913587199 فندق البركة خيارك الأفضل✅ Al Baraka hotel Misrata Room NO: 104 Type: double room.🛏️ Breakfast✅ Internet service✅ TV✅ balcony✅ room service✅ For reservations and inquiries, please contact the hotel on the following numbers: Al Baraka Hotel is your best choice يطل فندق البركة على وسط مدينة مصراته، ويقدم أجنحة واسعة وفاخرة على مسافة قصيرة سيراً على الأقدام من الوسط التجاري للمدينة. ويوفر خدمة نقل الى كافة الأماكن بمدينة مصراته يضم ALBARAKA HOTEL استوديوهات وأجنحة واسعة ومفتوحة مع غرفة معيشة منفصلة. وتحتوي جميع الأجنحة على تلفزيون فائق التحكم مع انترنت عالي الجودة وكذلك ثلاجة لحفظ المشروبات ومكتب رجال الأعمال بالإضافة الى حمام خاص مع دش مطري بخدمات V.I.P يضم الفندق صالات في الهواء الطلق صيفا ومغلقة شتاء ً لتناول المشروبات والأطعمة. وتشمل الأجنحة في فندق ALBARAKA كرسي للجيم العصري والمساج يؤمن الفندق حماية security على مدار 24 ساعة شاملة كاميرات مراقبة خارج الفندق وداخله وكذلك أجهزة إنذار للسرقة ومنظومات اطفاء الحرائق ومخارج ومداخل للطوارئ يوفر مطعم ALBARAKA في فندق ALBARAKA إمكانية تناول الطعام طوال اليوم، ويضم تراساً في الهواء الطلق يُقدَّم فيه بوفيه الإفطار، بالإضافة إلى الغداء والعشاء من قائمة طعام متنوعة. كما تتوفر خدمة الغرف على مدار 24 ساعة يحتوي الفندق على 50 غرفة فردية وزوجية بالإضافة الى 5 اجنحة بكافة الخدمات وكذلك مقهى صيفي وشتوي ومطعم يحتوي على كافة المأكولات وكذك مغسلة مجهزة باحدث التفنيات يقع فندق ALBARAKA على مسافة أقل من 1 دقيقة بالسيارة من المركز التجاري والمالي في مصراته. كما يبعُد عن شاطئ البحر مسافة 5 كيلو متر x: Y: العنوان: الاتصال: +218 51-2662260 نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق البركة FID_1 14 OBJECTID_1 19 Name فندق البركة FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 15.095733 y 32.375584 ROOMS BEDS وسائل الاتصال:"", ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002085,investment,LY-INV-HOT-NAT-00012,safe_normalization,multiple_fields,"{""alias_ids"": null, ""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق البستان\nFID_1 15\nOBJECTID_1 20\nName فندق البستان\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 13.078626\ny 32.802242\nROOMS\nBEDS\nوسائل الاتصال:"", ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق البستان FID_1 15 OBJECTID_1 20 Name فندق البستان FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 13.078626 y 32.802242 ROOMS BEDS وسائل الاتصال:"", ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002086,investment,LY-INV-HOT-MIS-00003,safe_normalization,multiple_fields,"{""alias_ids"": null, ""description_ar"": ""الاسم باللغة الانجليزية:\ndescription: مصراتة\nx:\nY:\nالعنوان: +218 91-3307979\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق التاج\nوسائل الاتصال:"", ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""description_ar"": ""الاسم باللغة الانجليزية: description: مصراتة x: Y: العنوان: +218 91-3307979 الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق التاج وسائل الاتصال:"", ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002087,investment,LY-INV-HOT-NAT-00013,safe_normalization,multiple_fields,"{""alias_ids"": null, ""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق التاجوري\nFID_1 17\nOBJECTID_1 23\nName فندق التاجوري\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 13.178333\ny 32.895832\nROOMS\nBEDS\nوسائل الاتصال:"", ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق التاجوري FID_1 17 OBJECTID_1 23 Name فندق التاجوري FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 13.178333 y 32.895832 ROOMS BEDS وسائل الاتصال:"", ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002088,investment,LY-INV-HOT-NAT-00014,safe_normalization,multiple_fields,"{""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق الجبل\nFID_1 20\nOBJECTID_1 29\nName فندق الجبل\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 15.095\ny 32.371113\nROOMS\nBEDS\nوسائل الاتصال:"", ""related_feature_ids"": null, ""relationship_types"": null}","{""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق الجبل FID_1 20 OBJECTID_1 29 Name فندق الجبل FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 15.095 y 32.371113 ROOMS BEDS وسائل الاتصال:"", ""related_feature_ids"": [], ""relationship_types"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002089,investment,LY-INV-HOT-SAB-00002,safe_normalization,multiple_fields,"{""alias_ids"": null, ""description_ar"": ""الاسم باللغة الانجليزية:\ndescription: صبراتة ، وسط المدينة , Sabratah, Libya\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق الجوهرة\nFID_1 21\nOBJECTID_1 34\nName فندق الجوهرة\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 12.477497\ny 32.794743\nROOMS\nBEDS\nوسائل الاتصال:"", ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""description_ar"": ""الاسم باللغة الانجليزية: description: صبراتة ، وسط المدينة , Sabratah, Libya x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق الجوهرة FID_1 21 OBJECTID_1 34 Name فندق الجوهرة FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 12.477497 y 32.794743 ROOMS BEDS وسائل الاتصال:"", ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002090,investment,LY-INV-HOT-NAT-00015,safe_normalization,multiple_fields,"{""alias_ids"": null, ""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق الجوهرة الزاوية\nوسائل الاتصال:"", ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق الجوهرة الزاوية وسائل الاتصال:"", ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002091,investment,LY-INV-HOT-NAT-00016,safe_normalization,multiple_fields,"{""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق الحديقة\nوسائل الاتصال:"", ""related_feature_ids"": null, ""relationship_types"": null}","{""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق الحديقة وسائل الاتصال:"", ""related_feature_ids"": [], ""relationship_types"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002092,investment,LY-INV-HOT-NAT-00017,safe_normalization,multiple_fields,"{""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق الحمام السياحي\nوسائل الاتصال:"", ""related_feature_ids"": null, ""relationship_types"": null}","{""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق الحمام السياحي وسائل الاتصال:"", ""related_feature_ids"": [], ""relationship_types"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002093,investment,LY-INV-HOT-NAT-00018,safe_normalization,multiple_fields,"{""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق الحياة\nFID_1 25\nOBJECTID_1 38\nName فندق الحياة\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 13.176502\ny 32.888706\nROOMS\nBEDS\nوسائل الاتصال:"", ""related_feature_ids"": null, ""relationship_types"": null}","{""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق الحياة FID_1 25 OBJECTID_1 38 Name فندق الحياة FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 13.176502 y 32.888706 ROOMS BEDS وسائل الاتصال:"", ""related_feature_ids"": [], ""relationship_types"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002094,investment,LY-INV-HOT-TRI-00012,safe_normalization,multiple_fields,"{""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق الخان الطرابلسي\nFID_1 26\nOBJECTID_1 39\nName فندق الخان الطرابلسي\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 13.176539\ny 32.898502\nROOMS\nBEDS\nوسائل الاتصال:"", ""related_feature_ids"": null, ""relationship_types"": null}","{""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق الخان الطرابلسي FID_1 26 OBJECTID_1 39 Name فندق الخان الطرابلسي FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 13.176539 y 32.898502 ROOMS BEDS وسائل الاتصال:"", ""related_feature_ids"": [], ""relationship_types"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002095,investment,LY-INV-HOT-NAT-00019,safe_normalization,multiple_fields,"{""alias_ids"": null, ""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق الخليج\nFID_1 27\nOBJECTID_1 40\nName فندق الخليج\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 13.175724\ny 32.88903\nROOMS\nBEDS\nوسائل الاتصال:"", ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق الخليج FID_1 27 OBJECTID_1 40 Name فندق الخليج FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 13.175724 y 32.88903 ROOMS BEDS وسائل الاتصال:"", ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002096,investment,LY-INV-HOT-NAT-00020,safe_normalization,multiple_fields,"{""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق الخليل السياحي\nFID_1 28\nOBJECTID_1 41\nName فندق الخليل السياحي\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 12.485278\ny 32.796391\nROOMS\nBEDS\nوسائل الاتصال:"", ""related_feature_ids"": null, ""relationship_types"": null}","{""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق الخليل السياحي FID_1 28 OBJECTID_1 41 Name فندق الخليل السياحي FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 12.485278 y 32.796391 ROOMS BEDS وسائل الاتصال:"", ""related_feature_ids"": [], ""relationship_types"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002097,investment,LY-INV-HOT-TRI-00013,safe_normalization,multiple_fields,"{""alias_ids"": null, ""description_ar"": ""الاسم باللغة الانجليزية:\ndescription: V5QF+MC6، شارع شوقي، طرابلس\n+218 92-8033939\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق الدبلوماسي\nوسائل الاتصال:"", ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""description_ar"": ""الاسم باللغة الانجليزية: description: V5QF+MC6، شارع شوقي، طرابلس +218 92-8033939 x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق الدبلوماسي وسائل الاتصال:"", ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002098,investment,LY-INV-HOT-NAT-00021,safe_normalization,multiple_fields,"{""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق الدوحة\nFID_1 31\nOBJECTID_1 44\nName فندق الدوحة\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 13.171915\ny 32.892017\nROOMS\nBEDS\nوسائل الاتصال:"", ""related_feature_ids"": null, ""relationship_types"": null}","{""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق الدوحة FID_1 31 OBJECTID_1 44 Name فندق الدوحة FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 13.171915 y 32.892017 ROOMS BEDS وسائل الاتصال:"", ""related_feature_ids"": [], ""relationship_types"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002099,investment,LY-INV-HOT-NAT-00022,safe_normalization,multiple_fields,"{""alias_ids"": null, ""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق الديار\nFID_1 32\nOBJECTID_1 45\nName فندق الديار\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 13.174469\ny 32.891331\nROOMS\nBEDS\nوسائل الاتصال:"", ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق الديار FID_1 32 OBJECTID_1 45 Name فندق الديار FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 13.174469 y 32.891331 ROOMS BEDS وسائل الاتصال:"", ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002100,investment,LY-INV-HOT-NAT-00023,safe_normalization,multiple_fields,"{""alias_ids"": null, ""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق الرابطة\nFID_1 33\nOBJECTID_1 46\nName فندق الرابطة\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 13.014271\ny 32.169609\nROOMS\nBEDS\nوسائل الاتصال:"", ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق الرابطة FID_1 33 OBJECTID_1 46 Name فندق الرابطة FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 13.014271 y 32.169609 ROOMS BEDS وسائل الاتصال:"", ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002101,investment,LY-INV-HOT-NAT-00024,safe_normalization,multiple_fields,"{""alias_ids"": null, ""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان:\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق الرفيع\nFID_1 36\nOBJECTID_1 49\nName فندق الرفيع\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 13.172776\ny 32.893467\nROOMS\nBEDS\nوسائل الاتصال:"", ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق الرفيع FID_1 36 OBJECTID_1 49 Name فندق الرفيع FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 13.172776 y 32.893467 ROOMS BEDS وسائل الاتصال:"", ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
CHG-002102,investment,LY-INV-HOT-TRI-00014,safe_normalization,multiple_fields,"{""alias_ids"": null, ""description_ar"": ""الاسم باللغة الانجليزية:\ndescription:\nx:\nY:\nالعنوان: طرابلس Omer almokhtar, Omer almokhtar، طرابلس\nالاتصال:\nنطاق الأسعار:\nالتصنيف:\nعدد الغرف:\nالخدمات:\nالوصف: فندق الريان\nFID_1 37\nOBJECTID_1 50\nName فندق الريان\nFolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer\nPopupInfo\nx 13.172645\ny 32.89056\nROOMS\nBEDS\nوسائل الاتصال:"", ""legacy_ids"": null, ""merged_from_ids"": null, ""related_feature_ids"": null, ""relationship_types"": null, ""source_files"": null, ""source_records"": null}","{""alias_ids"": [], ""description_ar"": ""الاسم باللغة الانجليزية: description: x: Y: العنوان: طرابلس Omer almokhtar, Omer almokhtar، طرابلس الاتصال: نطاق الأسعار: التصنيف: عدد الغرف: الخدمات: الوصف: فندق الريان FID_1 37 OBJECTID_1 50 Name فندق الريان FolderPath Copy of Copy of بحيرات رملة الدوادة/Untitled layer PopupInfo x 13.172645 y 32.89056 ROOMS BEDS وسائل الاتصال:"", ""legacy_ids"": [], ""merged_from_ids"": [], ""related_feature_ids"": [], ""relationship_types"": [], ""source_files"": [], ""source_records"": []}","Safe formatting, deduplication, or derived count correction",,high,2026-08-06T19:17:18Z,true,Phase 1 trace record.
