id,name_ar,facility_type_code,municipality_ar,longitude,latitude,match_status,data_quality_status,completeness_percent,image_status
LY-HOT-000209,فندق ديار الهناء,hotel,,15.096167,32.373939,exact_match,medium,62,temporary_google_url
LY-HOT-000210,فندق رواسي,hotel,,15.915834,29.117167,exact_match,medium,50,no_image
LY-HOT-000211,فندق رويال,hotel,,13.185294,32.888264,exact_match,medium,50,no_image
LY-HOT-000212,فندق ريباس,hotel,,13.206903,32.897114,exact_match,medium,50,no_image
LY-HOT-000213,فندق ريكسوس,hotel,,13.193808,32.859509,exact_match,medium,50,no_image
LY-HOT-000214,فندق زليتن,hotel,,14.559985,32.475266,exact_match,medium,50,no_image
LY-HOT-000215,فندق زميت,hotel,,13.175705,32.899632,exact_match,medium,50,no_image
LY-HOT-000216,فندق زهرة البطنان,hotel,,23.976208,32.083584,exact_match,medium,50,no_image
LY-HOT-000217,فندق زوارة,hotel,,12.099145,32.92326,exact_match,medium,50,no_image
LY-HOT-000218,فندق زين,hotel,,23.941698,32.0741,exact_match,medium,50,no_image
LY-HOT-000219,فندق سرايا الليبو,hotel,,13.179074,32.893341,exact_match,medium,50,no_image
LY-HOT-000220,فندق سفاري 2,hotel,,15.04225,32.351223,exact_match,medium,50,no_image
LY-HOT-000221,فندق سفيروس الخمس,hotel,يقع في منطقة المرقب بمدينة الخمس، ويتميز بكونه قريباً جداً من المواقع الأثرية الشهيرة مثل لبدة العظمى (Leptis Magna) وفيلا سيلين,14.2468644,32.6439455,exact_match,high,100,temporary_google_url
LY-HOT-000222,فندق شروق افريقيا,hotel,,13.182145,32.890488,exact_match,medium,50,no_image
LY-HOT-000223,فندق صحارى ليبيا,hotel,شارع عمر المختار، طرابلس، ليبيا (مقابل مستشفى الجلاء للأطفال,13.163813,32.8851818,exact_match,high,100,temporary_google_url
LY-HOT-000224,فندق ضيافة ونيس,hotel,,13.173898,32.674606,exact_match,medium,62,temporary_google_url
LY-HOT-000225,فندق طليطلة,hotel,,13.203761,32.892212,exact_match,medium,50,no_image
LY-HOT-000226,فندق عمر الخيام,hotel,,20.056427,32.117958,exact_match,medium,50,no_image
LY-HOT-000227,فندق غابة الكشافة,hotel,,12.315046,31.951923,exact_match,medium,50,no_image
LY-HOT-000228,فندق غريان السياحي,hotel,,13.030462,32.172661,exact_match,medium,50,no_image
LY-HOT-000229,فندق فيلا النوران,hotel,,20.208708,32.107414,exact_match,medium,50,no_image
LY-HOT-000230,فندق قاطش,hotel,,22.62608,32.771667,exact_match,medium,50,no_image
LY-HOT-000231,فندق قرطاج,hotel,,13.179976,32.889549,exact_match,medium,50,no_image
LY-HOT-000232,فندق قصر البيضاء,hotel,,21.743811,32.762676,exact_match,medium,50,no_image
LY-HOT-000233,فندق قصر الظهرة,hotel,,13.193874,32.888687,exact_match,medium,50,no_image
LY-HOT-000234,فندق قصر الفضيل,hotel,,20.050541,32.093102,exact_match,medium,50,no_image
LY-HOT-000235,فندق قصر الفيروز,hotel,,13.194599,32.853401,exact_match,medium,50,no_image
LY-HOT-000236,فندق قصر النيل,hotel,,20.056025,32.119003,exact_match,medium,50,no_image
LY-HOT-000237,فندق قصر الواحة,hotel,,13.18655,32.888051,exact_match,medium,50,no_image
LY-HOT-000238,فندق قصور الضيافة,hotel,,16.573889,31.193056,exact_match,medium,50,no_image
LY-HOT-000239,فندق قصي للشقق المفروشة,hotel,,23.971741,32.085758,exact_match,medium,50,no_image
LY-HOT-000240,فندق قمر صبراتة,hotel,,12.486354,32.792946,exact_match,medium,50,no_image
LY-HOT-000241,فندق قورينا,hotel,,13.193556,32.890995,exact_match,medium,50,no_image
LY-HOT-000242,فندق كونتنتال,hotel,,13.176499,32.890827,exact_match,medium,50,no_image
LY-HOT-000243,فندق لؤلؤة درنة,hotel,,22.654371,32.754139,exact_match,medium,50,no_image
LY-HOT-000244,فندق ليالي قرطاج,hotel,,13.175961,32.882137,exact_match,medium,50,no_image
LY-HOT-000245,فندق مادي الحسان,hotel,,13.178001,32.89735,exact_match,medium,50,no_image
LY-HOT-000246,فندق ميزران,hotel,,13.178912,32.894693,exact_match,medium,50,no_image
LY-HOT-000247,فندق هارون,hotel,,13.19164,32.890538,exact_match,medium,50,no_image
LY-HOT-000248,فندق واستراحة جادو,hotel,,12.087632,31.939745,exact_match,medium,50,no_image
LY-HOT-000249,فندق ومطعم النزهة,hotel,,12.749993,32.757835,exact_match,medium,50,no_image
LY-HOT-000250,فندق يفرن,hotel,,12.518972,32.059994,exact_match,medium,50,no_image
LY-HOT-000251,الفندق السياحي,hotel,,15.091389,32.375557,exact_match,medium,50,no_image
LY-HOT-000252,الفندق القديم,hotel,,20.891672,32.500561,exact_match,medium,50,no_image
LY-HOT-000253,الفندق الكبير,hotel,,20.060369,32.114559,exact_match,medium,50,no_image
LY-HOT-000254,القرية السياحية قاريونس,tourist_village,,20.037174,32.060608,exact_match,medium,50,no_image
LY-HOT-000255,طرابلس للشقق الفندقية,hotel,,13.203281,32.878799,exact_match,medium,50,no_image
LY-HOT-000256,نزل المدينة,hostel,,10.176822,24.964026,exact_match,medium,50,no_image
LY-HOT-000257,نزل أمباي,hostel,,13.521364,26.079599,exact_match,medium,50,no_image
LY-HOT-000258,نزل بيروت,hostel,شارع الرفاعي، شارع عمر المختار طرابلس المركز,13.174871,32.8918347,exact_match,high,75,no_image
LY-HOT-000259,نزل طرابلس الحديث,hostel,,13.177862,32.898422,exact_match,medium,50,no_image
LY-HOT-000260,نزل مرحبا,hostel,,13.193521,32.891996,exact_match,medium,50,no_image
LY-HOT-000261,الماسة للشقق الفندقية,hotel,,15.098727,32.356847,exact_match,medium,50,no_image
LY-HOT-000262,فندق فزان,hotel,,14.42566,27.04336,exact_match,medium,50,no_image
LY-HOT-000263,فندق المختار,hostel,يقع الفندق في شارع الكندي المتفرع قرب شارع الرشيد وشارع عمر المختار، طرابلس، ليبيا,13.171528,32.892153,exact_match,high,75,no_image
LY-HOT-000264,فندق قصر كاباو,hotel,طريق قصر كاباو، كاباو,11.32759,31.845286,exact_match,medium,62,no_image
LY-HOT-000265,فندق الأفريقي,hotel,,22.664324,32.75209,exact_match,medium,50,no_image
LY-HOT-000266,فندق قرطاج السياحى1,hotel,,13.175625,32.887489,exact_match,medium,50,no_image
LY-HOT-000267,فندق السارة,hotel,,13.173311,32.887004,exact_match,medium,50,no_image
LY-HOT-000268,فندق الفصول الاربعة 3,hotel,,13.17393,32.889742,exact_match,medium,62,temporary_google_url
LY-HOT-000269,فندق أوال,hotel,,13.171814,32.887839,exact_match,medium,50,no_image
LY-HOT-000270,فندق المتوسط,hotel,,13.184983,32.889282,exact_match,medium,50,no_image
LY-HOT-000271,فندق قرطاج السياحى2,hotel,,13.175251,32.88743,exact_match,medium,50,no_image
LY-HOT-000272,فندق التوفيق 2,hotel,,13.193296,32.891418,exact_match,medium,50,no_image
LY-HOT-000273,فندق النعيم,hostel,يقع في منطقة المغار، وسط البلاد، درنة، ليبيا,22.6337412,32.7658475,exact_match,high,100,temporary_google_url
LY-HOT-000274,نزل كيلو بتراء,hostel,,13.192921,32.892135,exact_match,medium,50,no_image
LY-HOT-000275,فندق الفصول الاربعة 2,resort,شارع الرصافي المتفرع من شارع عمر المختار الرئيسي، طرابلس، ليبيا,13.173923,32.891864,exact_match,high,100,temporary_google_url
LY-HOT-000276,فندق السفير,hotel,"Omer almokhtar, Omer almokhtar، طرابلس",13.172765,32.891282,exact_match,high,75,temporary_google_url
LY-HOT-000277,فندق نور الثريا,hotel,شارع عمر المختار، متفرع من شارع الأحواص (أو شارع المازني),13.172944,32.891377,exact_match,high,100,temporary_google_url
LY-HOT-000278,فندق الشاطئ الذهبى,hotel,طريق الكورنيش (طريق الشط)، أمام مصيف السندباد سابقاً، طرابلس، ليبيا,13.162519,32.886358,exact_match,high,100,temporary_google_url
LY-HOT-000279,فندق الصافي,hotel,طرابلس+218 21-4444011,13.174036,32.889351,exact_match,high,75,temporary_google_url
LY-HOT-000280,فندق بوابة أفريقيا,hotel,,13.1763127,32.8884804,exact_match,medium,50,no_image
LY-HOT-000281,فندق الفصول الابعة 1,hotel,شارع عمر المختار,13.173452,32.890845,exact_match,high,75,temporary_google_url
LY-HOT-000282,فندق سفارى,hotel,يقع الفندق في شارع طارق بن زياد (بالقرب من محطة أبو رجيلة وجامع بورقيبة) في طرابلس، ليبيا,13.171191,32.893144,exact_match,high,100,temporary_google_url
LY-HOT-000283,فندق زهرة الخليج,hotel,تفرع من شارع عمر المختار، شارع جمال عبد الناصر، طرابلس، ليبيا,13.1718122,32.8936004,exact_match,high,100,temporary_google_url
LY-HOT-000284,فندق السلاسل الذهبية,hostel,"طرابلس شارع عمر المختار,",13.16218,32.885084,exact_match,high,100,temporary_google_url
LY-HOT-000285,فندق النورس,hotel,,13.192689,32.891292,exact_match,medium,50,no_image
LY-HOT-000286,فندق التوفيق 1,hotel,,13.192806,32.891197,exact_match,medium,50,no_image
LY-HOT-000287,فندق اليسر,hotel,,13.193206,32.892294,exact_match,medium,50,no_image
LY-HOT-000288,فندق الخيام العربية,hotel,,13.194048,32.890968,exact_match,medium,50,no_image
LY-HOT-000289,فندق الرشيد,hotel,,13.170814,32.889625,exact_match,medium,50,no_image
LY-HOT-000290,فندق أسامة,hotel,,13.175385,32.887688,exact_match,medium,50,no_image
LY-HOT-000291,فندق الزيتونة,hotel,,13.192034,32.890635,exact_match,medium,50,no_image
LY-HOT-000292,فندق ريباس,hotel,,13.207075,32.897097,exact_match,medium,50,no_image
LY-HOT-000293,فندق طليطلة,hotel,,13.200475,32.892241,exact_match,medium,50,no_image
LY-HOT-000294,فندق صبراتة,hotel,السويحلي طرابلس,13.174044,32.892221,exact_match,high,75,no_image
LY-HOT-000295,فندق تاج,hostel,شارع كندي، متفرع من ميدان السويحلي، بجانب شارع عمر المختار,13.1730691,32.8923656,exact_match,high,100,temporary_google_url
LY-HOT-000296,فندق الكندي,hotel,اربعة شوارع الكندي طرابلس ليبيا,13.1729588,32.8925652,exact_match,high,75,no_image
LY-HOT-000297,فندق أضواء قرطاج,hotel,يقع في شارع الوادي (بعد جزيرة الجرات),13.1725731,32.8923502,exact_match,high,88,temporary_google_url
LY-HOT-000298,فندق البشير,hotel,شارع الكندي، طرابلس، ليبيا,13.171671,32.891744,exact_match,high,75,no_image
LY-HOT-000299,فندق الهاني,hostel,يقع الفندق في شارع أنطونيو ستوباني ما يعرف محليا ب بورقيبة,13.172213,32.8925379,exact_match,high,75,no_image
LY-HOT-000300,فندق القنصل فندق القنصل,hotel,شارع الكندي طرابلس ليبيا,13.171369,32.892304,exact_match,high,75,no_image
LY-HOT-000301,فندق الجبل الاخضر,hotel,يقع الفندق في وسط المدينة الحيوي، وتحديداً في شارع المأمون,13.172683,32.894653,exact_match,high,75,no_image
LY-HOT-000302,الفتح,review_required,مغلق مؤقتا,13.17353,32.894213,exact_match,medium,62,no_image
LY-HOT-000303,فندق قصر ليبيا,hotel,,13.194232,32.893143,exact_match,medium,50,no_image
LY-HOT-000304,Hotel Haroun 2,hotel,,13.193761,32.892715,exact_match,medium,50,no_image
LY-HOT-000305,فندق الغزالة,hotel,,13.18964,32.893183,exact_match,medium,62,temporary_google_url
LY-HOT-000306,فندق كيان طرابلس,hotel,,13.194714,32.890554,exact_match,medium,50,no_image
LY-HOT-000307,فندق الديوان,hotel,شارع سيدي منيذر,13.177438,32.887842,exact_match,high,88,temporary_google_url
LY-HOT-000308,فندق نيو ستي New City hotel,hotel,,13.176395,32.887944,exact_match,medium,50,no_image
LY-HOT-000309,فندق الدالي,hotel,,13.1748,32.887943,exact_match,medium,50,no_image
LY-HOT-000310,زهرة الشمس,review_required,,13.1762593,32.8897486,exact_match,low,38,no_image
LY-HOT-000311,فندق ضيافة طرابلس,hotel,,13.1760833,32.8898781,exact_match,medium,50,no_image
LY-HOT-000312,فندق الفتح شارع الرشيد,hotel,,13.17786,32.88945,exact_match,medium,50,no_image
LY-HOT-000313,فندق بلخير,hotel,,13.177366,32.890786,exact_match,medium,50,no_image
LY-HOT-000314,فندق السرايا,hotel,يقع الفندق في شارع عمر المختار، وتحديداً أمام معرض طرابلس الدولي,13.175881,32.891635,exact_match,high,100,temporary_google_url
LY-HOT-000315,فندق الوحدة العربية,hotel,يقع الفندق عند الإشارة الضوئية بشارع جمال عبد الناصر في طرابلس,13.1747769,32.891739,exact_match,medium,62,no_image
LY-HOT-000316,فندق الكنوز الذهبية,hostel,شارع عمر المختار سيمافرو جمال عبد الناصر السويحلي,13.17438,32.891349,exact_match,medium,62,no_image
LY-HOT-000317,فندق الشراع,hotel,لا يوجد معلومات متوافرة,13.172951,32.89219,exact_match,high,75,no_image
LY-HOT-000318,الحبايب,review_required,+218 92-5512135,15.084422,32.371804,exact_match,medium,62,temporary_google_url
LY-HOT-000319,هوم بلازا_للشقق الفندقية,hotel,مصراتة شارع،، المطبات,15.07754,32.375353,exact_match,high,88,temporary_google_url
LY-HOT-000320,فندق الرحال,apartment_hotel,: مصراتة، بجوار فندق قوز التيك، مقابل مدخل كلية السياحة والضيافة,15.082266,32.380662,exact_match,high,100,temporary_google_url
LY-HOT-000321,الوادي 2 للشقق الفندقية,hotel,مصراتة,15.0843684,32.3881119,exact_match,high,88,temporary_google_url
LY-HOT-000322,الأطلس للشقق الفندقية,hotel,,15.086856,32.387962,exact_match,medium,62,temporary_google_url
LY-HOT-000323,فندق بيزا السياحي,resort,مدينة مصراتة منطقة يدر طريق البحر (خط الساحل) مقابل منتجع مصراتة السياحي مباشرة,15.115341,32.402325,exact_match,high,100,temporary_google_url
LY-HOT-000324,فندق قوز التيك,hotel,مصراتة,15.083572,32.380215,exact_match,high,88,temporary_google_url
LY-HOT-000325,النجمة الذهبية لشقق الفندقية,hotel,,15.093732,32.375713,exact_match,medium,50,no_image
LY-HOT-000326,الفخامه للشقق المفروشه,review_required,091-0343800,12.478584,32.794278,exact_match,medium,50,no_image
LY-HOT-000327,اوس لشقق المفروشه,review_required,,12.47739,32.79517,exact_match,low,38,no_image
LY-HOT-000328,فندق الساحل,apartment_hotel,صبراتة,12.434615,32.801842,exact_match,medium,62,no_image
LY-HOT-000329,الجوهرة للشقق الفندقية,apartment_hotel,اجدابيا ليبيا طريق اوجلة,20.22385,30.7575,exact_match,medium,62,no_image
LY-HOT-000330,فندق اجدابيا السياحي,hotel,,20.223,30.75706,exact_match,medium,62,no_image
LY-HOT-000331,فندق الراحة اجدابيا,hotel,يقع بالقرب من صيدلية الرحيق الشافي في حي دمشق.اجدابيا ليبيا,20.198851,30.760417,exact_match,high,88,temporary_google_url
LY-HOT-000332,عمار او المجد للشقق الفندقية,hotel,خلف مصرف الوحدة شارع عمر المختار اجدابيا ليبيا,20.221715,30.760196,exact_match,high,88,temporary_google_url
LY-HOT-000333,فندق مزايا اجدابيا,hostel,في مدينة أجدابيا، تحديداً مقابل جزيرة السويسي,20.221715,30.760196,exact_match,high,88,temporary_google_url
LY-HOT-000334,فندق التوجان السياحي,hostel,اجدابيا / شارع انتلات بجوار مطعم الديوان,20.233088,30.761777,exact_match,high,88,temporary_google_url
LY-HOT-000335,نزل وقاعة الهاشمي,apartment_hotel,يقع في مدينة طبرق، منطقة 2WMQ+QF,23.93866,32.034474,exact_match,high,88,temporary_google_url
LY-HOT-000336,نزل وقاعة زهرة الخليج,hostel,حي نجمة الخليج – مفترق فوزي مختار,23.96998,32.02618,exact_match,high,88,temporary_google_url
LY-HOT-000337,الهضبة للشقق الفندقية,apartment_hotel,لفندق في مدينة طبرق على الطريق الدائري، ويتميز بقربه من ميناء طبرق البحري,23.975839,32.079275,exact_match,high,88,temporary_google_url
LY-HOT-000338,الامان للشقق الفندقية,apartment_hotel,"مفترق رابعة, Tobruk, Libya",23.939431,32.073514,exact_match,high,88,temporary_google_url
LY-HOT-000339,نزل ماريا MARIYA,apartment_hotel,طبرق، ليبيا (بالقرب من حي التسليح),23.99551,32.03109,exact_match,high,88,temporary_google_url
LY-HOT-000340,فندق الرابطة,hostel,غريان /تغسات,13.0142673,32.1697572,exact_match,high,100,temporary_google_url
LY-HOT-000341,فندق سمر قند,hotel,غريان، بالقرب من محطة الركوبة العامة,13.0097569,32.1679135,exact_match,high,75,no_image
LY-HOT-000342,فندق غريان السياحي,hotel,"شارع النهضة, Gharyan, Libya, فندق غريان السياحي https://maps.app.goo.gl/UB87UsJ6Rh6bxvQv6",13.03046,32.17267,exact_match,high,88,temporary_google_url
LY-HOT-000343,فندق روايال غريان,hostel,"Libya, Gharyan, Libya, Royal Hotel, 52GF+X7J، غريان مقابل كلية الطب البشري - جامعة غريان",13.023293,32.177538,exact_match,high,88,temporary_google_url
LY-HOT-000344,فندق حوش بوغنوش,hotel,طريق الحمراء طريق البحرية، غريان,13.010537,32.211137,exact_match,high,100,temporary_google_url
LY-HOT-000345,فندق اللؤلؤة السياحي البضاء,hotel,,21.737579,32.75896,exact_match,medium,62,temporary_google_url
LY-HOT-000346,فندق لؤلؤة الخليج البيضاء,hotel,يقع في مدينة البيضاء، وتحديداً في منطقة مفوز الحرية,21.776861,32.765129,exact_match,high,88,temporary_google_url
LY-HOT-000347,فندق قصر البيضاء,hotel,تم ازالته,21.73796,32.75924,exact_match,medium,62,no_image
LY-HOT-000348,فندق القاهرة البيضاء,hotel,مغلق حاليا,21.74344,32.76199,exact_match,high,75,no_image
LY-HOT-000349,النوران_ للشقق_الفندقية,hostel,طريق الدائري، بجوار محطة شيل ومقابل مستشفى السلام، البيضاء,21.738238,32.76868,exact_match,high,100,temporary_google_url
LY-HOT-000350,مكة للشقق الفندقية البيضاء,apartment_hotel,,21.752891,32.760241,exact_match,medium,62,no_image
LY-HOT-000351,برج المدينة للشقق الفندقية البيضاء,hotel,يقع البرج في شارع البكوش بمدينة البيضاء، ويتميز بموقع استراتيجي وحيوي,21.788118,32.769666,exact_match,high,75,no_image
LY-HOT-000352,فندق اية الجبل البيضاء,apartment_hotel,يتوسط مدينة البيضاء، في شارع مدرسة الفاتح الثانوية. مما يجعله قريباً من أغلب المطاعم والمرافق الحيوية.خرائط جوجل: يمكنك الوصول إلى موقع الفندق عبر خرائط جوجل,21.754817,32.763852,exact_match,high,100,temporary_google_url
LY-HOT-000353,فندق برقة السياحي,hotel,,21.756719,32.765152,exact_match,medium,50,no_image
LY-HOT-000354,فندق افريقيا البيضاء,hostel,يقع الفندق في مدينة البيضاء، ويتميز بموقع هادئ وسهل الوصول إليه,21.754998,32.76413,exact_match,high,75,no_image
LY-HOT-000355,فندق برونتو البيضاء,apartment_hotel,طريق الدائري بعد كوبري مول جواهر,21.771261,32.770748,exact_match,high,100,temporary_google_url
LY-HOT-000356,عمارة الجوري للشقق الفندقية,hotel,"الغريقة قرب مدرسة عمر, Al Bayda', Libya, LY",21.75352,32.75384,exact_match,high,100,temporary_google_url
LY-HOT-000357,فندق العنود البيضاء,apartment_hotel,لبيضاء الجبل الاخضر .ليبيا,21.75517,32.76448,exact_match,high,100,temporary_google_url
LY-HOT-000358,فندق الفردوس للشقق الفندقية,apartment_hotel,مدينة البيضاء / شارع العروبة خلف مصرف الوحدة,21.747586,32.764204,exact_match,high,100,temporary_google_url
LY-HOT-000359,فندق قصر الضيافة للشقق الفندقية البيضاء,apartment_hotel,يقع الفندق في المدخل الغربي لمدينة البيضاء، وتحديداً عند مفترق رويفع الأنصاري على الطريق المؤدية إلى الطريق الدائري,21.729493,32.762472,exact_match,high,88,no_image
LY-HOT-000360,فندق مرحبا للخدمات السياحية,hotel,يقع الفندق في منطقة البيضاء الجديدة عند المدخل الشرقي للمدينة، وتحديداً خلف مجمع باب الحارة,21.788587,32.768201,exact_match,high,100,temporary_google_url
LY-HOT-000361,عمارة اضواء ليبيا للشقق الفندقية البيضاء,hotel,"مدخل البيضاء الشرقي خلف مركز البكوش , Al Bayda', Libya",21.790027,32.770384,exact_match,high,100,temporary_google_url
LY-HOT-000362,فندق الاندلس السياحي الخمس,hotel,يقع فندق الأندلس في مدينة الخمس بليبيا على الطريق الساحلي (طريق طرابلس),14.277712,32.63268,exact_match,high,75,no_image
LY-HOT-000363,فندق المرقب السياحي الخمس,hostel,أحد خيارات الإقامة المعروفة في مدينة الخمس، ويتميز بموقعه الاستراتيجي على الطريق الساحلي بالقرب من الإشارة الضوئية (سيمافرو لبدة,14.282431,32.629778,exact_match,high,100,temporary_google_url
LY-HOT-000364,فندق التوليب السياحي الخمس,apartment_hotel,في مدينة الخمس بليبيا، وتحديداً في شارع المدينة الرياضية على طريق كلية الآداب,14.249288,32.650804,exact_match,high,100,temporary_google_url
LY-HOT-000365,فندق بيت سباب الخمس,hotel,"شارع الرياضية, Al Khums, Libya",14.24756,32.648142,exact_match,high,100,temporary_google_url
LY-HOT-000366,فندق الاخوة السياحي الخمس,hotel,يقع في شارع الشط، وسط المدينة (بالقرب من منطقة المنتزه).الخمس، ليبيا,14.263151,32.655196,exact_match,high,100,temporary_google_url
LY-HOT-000367,فندق الليلك ALlilac hotel,hotel,,13.196533,32.8942135,exact_match,medium,50,no_image
LY-HOT-000368,فندق البحيرات السبعة السياحي,hotel,"بجوار مقهى الديوانية, بنغازي",20.0895891,32.1248781,exact_match,high,75,no_image
LY-HOT-000369,فندق برنيتشي السياحي,hotel,,20.0893526,32.1259744,exact_match,high,75,no_image
LY-HOT-000370,Sabratha youth hostel _بيت شباب صبراتة,review_required,,12.4890506,32.8001823,exact_match,low,38,no_image
LY-HOT-000371,Lancaster Al Salam Resort - منتجع لانكستر السلام,resort,,12.3875354,32.8150919,exact_match,medium,50,no_image
LY-HOT-000372,فندق الساحل,hotel,,12.457789,32.7965033,exact_match,medium,50,no_image
LY-HOT-000373,المعهد القومي العلاج الأورام صبراتة,review_required,,12.4698415,32.8084762,exact_match,low,38,no_image
LY-HOT-000374,السيلفيوم للشقق المفروشة,review_required,,12.4531777,32.8121581,exact_match,low,38,no_image
LY-HOT-000375,فندق الخليج,hostel,,13.175709,32.889128,exact_match,medium,62,temporary_google_url
LY-HOT-000376,فندق أضواء قرطاج,hotel,,13.17257,32.89236,exact_match,medium,62,temporary_google_url
LY-HOT-000377,فندق اجنحة قرطاج,hotel,,13.17774,32.89006,exact_match,medium,62,temporary_google_url
LY-HOT-000378,فندق الباشا,hotel,,13.17601,32.88716,exact_match,medium,62,temporary_google_url
LY-HOT-000379,دار السلام للشقق الفندقية,hotel,,13.239475,32.853567,exact_match,medium,62,temporary_google_url
LY-HOT-000380,فندق نيو سيتي,hotel,,13.17231,32.89235,exact_match,medium,62,temporary_google_url
LY-HOT-000381,فندق الهانى,hotel,,13.174,32.8926,exact_match,medium,50,no_image
LY-HOT-000382,فندق اليسر,hotel,,13.17601,32.8816,exact_match,medium,50,no_image
LY-HOT-000383,فندق جنان النوار,hotel,,13.179595,32.890747,exact_match,medium,50,no_image
LY-HOT-000384,فندق جولف,hotel,,13.19071,32.88649,exact_match,medium,62,temporary_google_url
LY-HOT-000385,فندق زهرة الشمس,hotel,,13.17626,32.88975,exact_match,medium,62,temporary_google_url
LY-HOT-000386,فندق سنترو,hotel,,13.18131,32.89369,exact_match,medium,62,temporary_google_url
LY-HOT-000387,فندق صبراتة,hotel,,13.17402,32.89222,exact_match,medium,50,no_image
LY-HOT-000388,فندق كيان 2,hostel,,13.17596,32.88216,exact_match,medium,62,temporary_google_url
LY-HOT-000389,فندق نور الثريا السياحى,hostel,,13.1723954,32.8894048,exact_match,medium,62,temporary_google_url
LY-HOT-000390,فندق أويا,hotel,,13.17718,32.88905,exact_match,medium,62,temporary_google_url
LY-HOT-000391,فندق منتجع الطاووس,resort,,13.317558,32.873821,exact_match,medium,50,no_image
LY-HOT-000392,اجنحة كراون للشقق الفندقية,apartment_hotel,,13.29381,32.8475,exact_match,medium,62,temporary_google_url
LY-HOT-000393,الدلتا للشقق الفندقية 2,apartment_hotel,,13.29394,32.84882,exact_match,medium,62,temporary_google_url
LY-HOT-000394,الدلتا للشقق الفندقية 1,apartment_hotel,,13.19749,32.86091,exact_match,medium,62,temporary_google_url
LY-HOT-000395,الشاطي الذهبي,hotel,,13.162695,32.886058,exact_match,medium,62,temporary_google_url
LY-HOT-000396,العنوان للشقق الفندقيه,apartment_hotel,,13.193034,32.889375,exact_match,medium,62,temporary_google_url
LY-HOT-000397,تحت الصيانة الفندق الكبير,hotel,,13.18473,32.89343,exact_match,medium,50,no_image
LY-HOT-000398,القبس لشقق الفندقيه,apartment_hotel,,13.26757,32.8519,exact_match,medium,62,temporary_google_url
LY-HOT-000399,الماسة للأجنحة الفندقية,apartment_hotel,,13.18267,32.88728,exact_match,medium,62,temporary_google_url
LY-HOT-000400,المجرة للشقق الفندقية,apartment_hotel,,13.31136,32.84615,exact_match,medium,62,temporary_google_url
LY-HOT-000401,المكان للشقق الفندقية,apartment_hotel,,13.17589,32.88933,exact_match,medium,62,temporary_google_url
LY-HOT-000402,اوكا لشقق الفندقيه vib,apartment_hotel,,13.180711,32.88827,exact_match,medium,62,temporary_google_url
LY-HOT-000403,إقامة إيفا للشق الفندقية,apartment_hotel,,13.23122,32.83415,exact_match,medium,50,no_image
LY-HOT-000404,إقامة قورينا الفاخرة,apartment_hotel,,13.19489,32.88687,exact_match,medium,62,temporary_google_url
LY-HOT-000405,أجنحة الفوانيس للشقق الفندقية,apartment_hotel,,13.2047,32.8946,exact_match,medium,62,temporary_google_url
LY-HOT-000406,بيت النوران للشقق الفندقية,apartment_hotel,,13.28782,32.84898,exact_match,medium,62,temporary_google_url
LY-HOT-000407,بيوت العاصمة للشقق الفندقية,apartment_hotel,,13.248638,32.843787,exact_match,medium,62,temporary_google_url
LY-HOT-000408,جواهر العاصمة للشقق الفندقية,hostel,,13.21042,32.891888,exact_match,medium,62,temporary_google_url
LY-HOT-000409,جولايا للشقق الفندقية,apartment_hotel,,13.19665,32.88071,exact_match,medium,62,temporary_google_url
LY-HOT-000410,جوهرة السلام للشقق الفندقية,apartment_hotel,,13.29389,32.84695,exact_match,medium,62,temporary_google_url
LY-HOT-000411,حدائق المشتل للشقق الفندقية,apartment_hotel,,13.28383,32.85064,exact_match,medium,62,temporary_google_url
LY-HOT-000412,دار الضيافة 2 للشقق الفندقية,apartment_hotel,,13.256248,32.83993,exact_match,medium,62,temporary_google_url
LY-HOT-000413,شركة العميد لايجار الشقق الفندقية,apartment_hotel,,13.25056,32.82608,exact_match,medium,62,temporary_google_url
LY-HOT-000414,شقق البرنس,apartment_hotel,,13.263127,32.836532,exact_match,medium,62,temporary_google_url
LY-HOT-000415,شقق الرواد المفروشة,apartment_hotel,,13.1667,32.84575,exact_match,medium,62,temporary_google_url
LY-HOT-000416,شقق فيلا ليبيا الفندقية,apartment_hotel,,13.259625,32.847428,exact_match,medium,62,temporary_google_url
LY-HOT-000417,فندق اكاكوس,hostel,,13.19143,32.89236,exact_match,medium,62,temporary_google_url
LY-HOT-000418,فندق الاخوة,hostel,,13.1741,32.8916,exact_match,medium,62,temporary_google_url
LY-HOT-000419,فندق الاصالة,hostel,,13.1787384,32.8917799,exact_match,medium,62,temporary_google_url
LY-HOT-000420,فندق الاندلس,hostel,,13.172675,32.892025,exact_match,medium,50,no_image
LY-HOT-000421,فندق البتراء,hostel,,13.17352,32.888515,exact_match,medium,62,temporary_google_url
LY-HOT-000422,فندق البشير,hotel,,13.17164,32.89176,exact_match,medium,50,no_image
LY-HOT-000423,فندق البيت الراقي للشقق الفندقية,apartment_hotel,,13.257115,32.841437,exact_match,medium,62,temporary_google_url
LY-HOT-000424,فندق التاج,hotel,,13.173142,32.892292,exact_match,medium,62,temporary_google_url
LY-HOT-000425,فندق التوفيق بلازا,hostel,,13.19269,32.89108,exact_match,medium,62,temporary_google_url
LY-HOT-000426,فندق الجبل الأخضر,hotel,,13.17295,32.89486,exact_match,medium,50,no_image
